countries,Year,GDP [Euro],Population,GrDP (Territorial & Low GHG with VOLY) scenario [Euro],GrDP (Territorial & Low GHG with VSL) scenario [Euro],GrDP (Territorial & Central GHG with VOLY) scenario [Euro],GrDP (Territorial & Central GHG with VSL) scenario [Euro],GrDP (Territorial & High GHG with VOLY) scenario [Euro],GrDP (Territorial & High GHG with VSL) scenario [Euro],GrDP (Residential & Low GHG with VOLY) scenario [Euro],GrDP (Residential & Low GHG with VSL) scenario [Euro],GrDP (Residential & Central GHG with VOLY) scenario [Euro],GrDP (Residential & Central GHG with VSL) scenario [Euro],GrDP (Residential & High GHG with VOLY) scenario [Euro],GrDP (Residential & High GHG with VSL) scenario [Euro],GrDP (Footprint & Low GHG with VOLY) scenario [Euro],GrDP (Footprint & Low GHG with VSL) scenario [Euro],GrDP (Footprint & Central GHG with VOLY) scenario [Euro],GrDP (Footprint & Central GHG with VSL) scenario [Euro],GrDP (Footprint & High GHG with VOLY) scenario [Euro],GrDP (Footprint & High GHG with VSL) scenario [Euro],GrDP per capita (Territorial & Low GHG with VOLY) scenario [Euro],GrDP per capita (Territorial & Low GHG with VSL) scenario [Euro],GrDP per capita (Territorial & Central GHG with VOLY) scenario [Euro],GrDP per capita (Territorial & Central GHG with VSL) scenario [Euro],GrDP per capita (Territorial & High GHG with VOLY) scenario [Euro],GrDP per capita (Territorial & High GHG with VSL) scenario [Euro],GrDP per capita (Residential & Low GHG with VOLY) scenario [Euro],GrDP per capita (Residential & Low GHG with VSL) scenario [Euro],GrDP per capita (Residential & Central GHG with VOLY) scenario [Euro],GrDP per capita (Residential & Central GHG with VSL) scenario [Euro],GrDP per capita (Residential & High GHG with VOLY) scenario [Euro],GrDP per capita (Residential & High GHG with VSL) scenario [Euro],GrDP per capita (Footprint & Low GHG with VOLY) scenario [Euro],GrDP per capita (Footprint & Low GHG with VSL) scenario [Euro],GrDP per capita (Footprint & Central GHG with VOLY) scenario [Euro],GrDP per capita (Footprint & Central GHG with VSL) scenario [Euro],GrDP per capita (Footprint & High GHG with VOLY) scenario [Euro],GrDP per capita (Footprint & High GHG with VSL) scenario [Euro],GDP per capita [Euro]
Slovenia,2014,37634300000.0,2061085.0,32040342665.0,22486168721.0,31308066365.0,21753892421.0,24002738515.0,14448564571.0,32149803002.21,22595629058.21,31490500260.35,21936326316.35,24913170526.08,15358996582.080002,31896914702.21,22342740758.21,31069019760.35,21514845816.35,22809782126.08,13255608182.080002,15545.376665688218,10909.86966621949,15190.089862863491,10554.582863394766,11645.681044207298,7010.174044738572,15598.48477972039,10962.977780251664,15278.603386250445,10643.096386781719,12087.405675205051,7451.898675736325,15475.78809326641,10840.281093797685,15074.108908827146,10438.60190935842,11066.880854540206,6431.373855071481,18259.460429822157
Slovenia,2015,38852600000.0,2062874.0,33222404164.0,23631089791.0,32478125944.0,22886811571.0,25053064654.0,15461750281.0,33314005704.1,23722691331.1,32630795177.5,23039480804.5,25814956828.8,16223642455.8,33065766804.1,23474452431.1,32217063677.5,22625749304.5,23750239628.8,14158925255.8,16104.91196456982,11455.420830840856,15744.115221773118,11094.624088044156,12144.738192444134,7495.247058715171,16149.316780423816,11499.825646694853,15818.123248196449,11168.632114467486,12514.073486213894,7864.582352484931,16028.980346884977,11379.489213156014,15617.562525631716,10968.071391902753,11513.179975509895,6863.688841780932,18834.208972530556
Slovenia,2016,40443200000.0,2064188.0,34713457071.0,25041910252.0,33926093151.0,24254546332.0,26071200711.0,16399653892.0,34822412433.6,25150865614.6,34107685422.0,24436138603.0,26977432615.8,17305885796.8,34579245033.6,24907698214.6,33702406422.0,24030859603.0,24954897415.8,15283350596.8,16817.003621278684,12131.603445035045,16435.56359740489,11750.16342116125,12630.24526399727,7944.845087753635,16869.787264338323,12184.387088094689,16523.536335837627,11838.13615959399,13069.271120556848,8383.870944313212,16751.98433165971,12066.584155416076,16327.198114706605,11641.797938462969,12089.449902722039,7404.049726478402,19592.78902890628
Slovenia,2017,43011300000.0,2065895.0,37403285809.0,28025598949.0,36612850009.0,27235163149.0,28727311909.0,19349625049.0,37490126364.76,28112439504.760002,36757584268.6,27379897408.6,29449604785.48,20071917925.48,37161732564.76,27784045704.760002,36210261268.6,26832574408.6,26718202385.48,17340515525.48,18105.124320935964,13565.838994237365,17722.512523143723,13183.227196445125,13905.50434993066,9366.21902323206,18147.1596401366,13607.874313438002,17792.571388478118,13253.286061779518,14255.131449313736,9715.846122615138,17988.200060874344,13448.914734175745,17527.638756374356,12988.353429675757,12932.991456719727,8393.706130021128,20819.69315962331
Slovenia,2018,45876300000.0,2066880.0,40507073428.0,31673007757.0,39720188308.0,30886122637.0,31870072468.0,23036006797.0,40583034583.06,31748968912.059998,39846790233.1,31012724562.1,32501876360.88,23667810689.88,40165331983.06,31331266312.059998,39150619233.1,30316553562.1,29027651560.88,20193585889.88,19598.1737827063,15324.067075495434,19217.462217448523,14943.355510237652,15419.411125948289,11145.30441873742,19634.925386602026,15360.81867939116,19278.714890608066,15004.608183397197,15725.091132954018,11450.98442574315,19432.83208655558,15158.72537934471,18941.892723863988,14667.786016653119,14044.188129393095,9770.081422182227,22195.91848583372
Slovenia,2019,48582300000.0,2080908.0,43732150554.0,35394067609.0,43150030134.0,34811947189.0,37342685944.0,29004602999.0,43518301555.979996,35180218610.979996,42793615137.3,34455532192.3,35564005389.04,27225922444.04,43106161855.979996,34768078910.979996,42106715637.3,33768632692.3,32136049789.04,23797966844.04,21015.89813389155,17008.953595738014,20736.154666136128,16729.21012798259,17945.38054733799,13938.436009184452,20913.130977429082,16906.186439275545,20564.876072032017,16557.93153387848,17090.618801523182,13083.674263369645,20715.073350662304,16708.128812508767,20234.780027420722,16227.835489267185,15443.282350320149,11436.337812166612,23346.68327480119
Slovenia,2020,47044900000.0,2095861.0,42490964507.0,34620185247.0,41952018407.0,34081239147.0,36575389457.0,28704610197.0,42269426481.83,34398647221.83,41582788365.05,33712009105.05,34732755723.84,26861976463.84,41894500881.83,34023721621.83,40957912365.05,33087133105.05,31614326923.84,23743547663.84,20273.75122062007,16518.359398357046,20016.60339449992,16261.2115722369,17451.247700587013,13695.855878323991,20168.04858806476,16412.65676580174,19840.432340241077,16085.040517978052,16572.07024885715,12816.67842659413,19989.160007190363,16233.768184927341,19542.28470545041,15786.892883187387,15084.171576187544,11328.77975392452,22446.574462714845
Slovenia,2021,52278800000.0,2108977.0,47593925737.0,39518713635.0,47047895497.0,38972683395.0,41600593817.0,33525381715.0,47359911382.09,39284699280.09,46657871572.15,38582659470.15,39654188706.32,31578976604.32,46878534682.09,38803322580.09,45855577072.15,37780364970.15,35650357106.32,27575145004.32,22567.304307728344,18738.33315157064,22308.396676208416,18479.425520050718,19725.484828426295,15896.513672268593,22456.34323280434,18627.37207664664,22123.46155133508,18294.490395177378,18802.570490963153,14973.599334805453,22228.091952681323,18399.12079652362,21743.04275113005,17914.07159497235,16904.09952613044,13075.128369972741,24788.70087250833
Slovakia,1990,,5287663.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,1991,,5310711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,1992,,5295877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,1993,,5314155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,1994,,5336455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,1995,15322900000.0,5356207.0,-2039385567.0,-28273365932.0,-3877940187.0,-30111920552.0,-22219711277.0,-48453691642.0,-2638885485.989998,-28872865850.989998,-4877106718.650002,-31111087083.65,-27206028063.519997,-53440008428.51999,-2789820885.989998,-29023801250.989998,-5128665718.650002,-31362646083.65,-28461427263.519997,-54695407628.51999,-380.75182064472114,-5278.617113192227,-724.008647724033,-5621.873940271539,-4148.404136920026,-9046.269429467531,-492.6780249512384,-5390.543317498745,-910.5523215682294,-5808.417614115736,-5079.345899723442,-9977.211192270946,-520.8575557274015,-5418.722848274908,-957.5182061951679,-5855.383498742674,-5313.72802871883,-10211.593321266335,2860.774424886865
Slovakia,1996,17053200000.0,5367790.0,167910459.0,-25110573961.0,-1666555461.0,-26945039881.0,-19967536901.0,-45246021321.0,-426183963.5999985,-25704668383.6,-2656712832.0,-27935197252.0,-24908893685.800003,-50187378105.8,-693033063.5999985,-25971517483.6,-3101461332.0,-28379945752.0,-27128400485.800003,-52406884905.8,31.281115505636397,-4678.009750940331,-310.4732973905462,-5019.764163836514,-3719.8804165215106,-8429.171282967478,-79.39654189154167,-4788.68740833751,-494.9360597191768,-5204.2269261651445,-4640.43743995201,-9349.728306397978,-129.1095709034814,-4838.400437349449,-577.7911080724097,-5287.081974518377,-5053.923586019573,-9763.21445246554,3176.949917936432
Slovakia,1997,19331100000.0,5378932.0,3233346773.0,-20313029021.0,1397679233.0,-22148696561.0,-16915289797.0,-40461665591.0,2652847915.459999,-20893527878.54,430181137.0999985,-23116194656.9,-21743566008.92,-45289941802.92,2454580615.459999,-21091795178.54,99735637.09999847,-23446640156.9,-23392646408.92,-46939022202.92,601.1131527596929,-3776.4056175092005,259.8432612645038,-4117.67550900439,-3144.730180080358,-7522.248950349252,493.19231316923117,-3884.3264570996625,79.97519528040111,-4297.543574988493,-4042.357480801021,-8419.876251069914,456.3323379920027,-3921.1864322768906,18.54190331835362,-4358.97686695054,-4348.938861640191,-8726.457631909085,3593.854690856847
Slovakia,1998,20333800000.0,5387650.0,4279862125.0,-19334132183.0,2518637485.0,-21095356823.0,-15051674995.0,-38665669303.0,3631807046.3500004,-19982187261.65,1438545687.25,-22175448620.75,-20441847395.199997,-44055841703.2,3337760846.3500004,-20276233461.65,948468687.25,-22665525620.75,-22887564995.199997,-46501559303.2,794.3838454613792,-3588.6021146511002,467.48350115542024,-3915.5024589570594,-2793.7366003730754,-7176.722560485555,674.0985487828646,-3708.887411329615,267.008006691229,-4115.97795342125,-3794.2047822705626,-8177.190742383043,619.5207272836952,-3763.465232828785,176.04497085928003,-4206.940989253199,-4248.153646803336,-8631.139606915816,3774.150139671285
Slovakia,1999,19516100000.0,5393382.0,4084791253.0,-18388216180.0,2341468273.0,-20131539160.0,-15050253837.0,-37523261270.0,3490248082.66,-18982759350.339996,1350562989.0999985,-21122444443.9,-19995343063.32,-42468350496.32,3348252382.66,-19124755050.339996,1113903489.0999985,-21359103943.9,-21176386663.32,-43649394096.32,757.3710248968088,-3409.4036320809464,434.13729511464237,-3732.637361863113,-2790.5039615217315,-6957.278618499487,647.1353378381134,-3519.639319139641,250.41115001681663,-3916.3635069609386,-3707.3849142004033,-7874.159571178158,620.8075716980551,-3545.9670852796994,206.5315397833861,-3960.2431171943695,-3926.365064317714,-8093.139721295469,3618.527298826599
Slovakia,2000,22389100000.0,5398657.0,6548993644.0,-17157399801.0,4883429044.0,-18822964401.0,-11732560656.0,-35438954101.0,5956338900.549999,-17750054544.449997,3895671138.25,-19810722306.75,-16661942966.599998,-40368336411.6,5634377400.549999,-18072016044.449997,3359068638.25,-20347324806.75,-19339844966.6,-43046238411.6,1213.0782978062878,-3178.086661367818,904.5636801893507,-3486.601278984755,-2173.2369098462823,-6564.4018690203875,1103.3001171495057,-3287.864842024599,721.600045761381,-3669.5649134127248,-3086.312571182055,-7477.477530356161,1043.662785124152,-3347.502174049953,622.2044923857915,-3768.960466788314,-3582.3437137421397,-7973.508672916246,4147.161043941113
Slovakia,2001,23909800000.0,5378783.0,8078814214.0,-15796126973.0,6289216894.0,-17585724293.0,-11564146846.0,-35439088033.0,7528722151.48,-16346219035.520004,5372396789.799999,-18502544397.199997,-16139515746.96,-40014456933.96,7204958851.48,-16669982335.520004,4832791289.799999,-19042149897.199997,-18832404146.96,-42707345333.96,1501.9780894674502,-2936.7473967624273,1169.2639197379779,-3269.4615664918997,-2149.956011610805,-6588.681497840683,1399.7073597280275,-3039.018126501851,998.812703505607,-3439.91278272427,-3000.58874785616,-7439.314234086038,1339.5146916096076,-3099.210794620271,898.4915899749068,-3540.23389625497,-3501.238876333178,-7939.964362563055,4445.2062855110535
Slovakia,2002,26340700000.0,5378951.0,12487578133.0,-7537624801.0,10776079813.0,-9249123121.0,-6298153427.0,-26323356361.0,11907237319.78,-8117965614.220001,9808845124.3,-10216357809.699997,-11125115111.559998,-31150318045.559998,11668662619.78,-8356540314.220001,9411220624.3,-10613982309.699997,-13109450711.559998,-33134653645.559998,2321.5638389343944,-1401.3187331507575,2003.3794345774854,-1719.5031375076665,-1170.8887898402495,-4893.771361925402,2213.6727625479393,-1509.209809537213,1823.5609739333931,-1899.321598151758,-2068.268536292671,-5791.151108377822,2169.319374684767,-1553.5631974003854,1749.6386608281055,-1973.2439112570457,-2437.176079789535,-6160.058651874687,4896.995715335574
Slovakia,2003,30119100000.0,5374873.0,17083835271.0,-2711751415.0,15344221731.0,-4451364955.0,-2010494299.0,-21806080985.0,16539284982.69,-3256301703.3100014,14436637917.150002,-5358948768.849998,-6539769712.879997,-26335356398.879997,16437565182.69,-3358021503.3100014,14267104917.150002,-5528481768.849998,-7385820112.879997,-27181406798.879997,3178.463057824808,-504.5238120044883,2854.8063797972527,-828.1804900320435,-374.0542890966912,-4057.0411589259875,3077.148982439213,-605.8378873900837,2685.949587487928,-997.0372823413685,-1216.7300907165616,-4899.716960545858,3058.2239213261414,-624.7629485031556,2654.4078189661413,-1028.579050863155,-1374.1385355300483,-5057.125405359345,5603.68589174107
Slovakia,2004,34757700000.0,5371875.0,22245726200.0,3671110386.0,20476892420.0,1902276606.0,2830669710.0,-15743946104.0,21699912183.35,3125296369.3499985,19567202392.25,992586578.25,-1709116714.199997,-20283732528.199997,21492289383.35,2917673569.3499985,19221164392.25,646548578.25,-3436011114.199997,-22010626928.199997,4141.147401977894,683.3946035602095,3811.8706075625364,354.11780914485166,526.9425870855148,-2930.8102113321697,4039.5415350040716,581.7887365863871,3642.5274959394997,184.774697521815,-318.1601794904008,-3775.9129779080854,4000.8915664176843,543.1387679999997,3578.110881628854,120.35808321116929,-639.6297594787661,-4097.382557896451,6470.310645724258
Slovakia,2005,39403400000.0,5372685.0,25882226038.0,5816657812.0,23950930798.0,3885362572.0,4683961618.0,-15381606608.0,25580720242.36,5515152016.360001,23448421138.6,3382852912.5999985,2176199127.279999,-17889369098.72,25579487395.36,5513919169.360001,23446366393.6,3380798167.5999985,2165944971.279999,-17899623254.72,4817.3726987530445,1082.6351837116824,4457.907135445313,723.1696204039507,871.8102062562759,-2862.927308785086,4761.254427229588,1026.5169121882263,4364.376682906219,629.6391678648569,405.04870977546585,-3329.688805265896,4761.024961515518,1026.287446474156,4363.994240049435,629.256725008073,403.1401378044681,-3331.597377236894,7334.023863301124
Slovakia,2006,45602000000.0,5372928.0,33259342611.0,14617234889.0,31467845631.0,12825737909.0,13595530521.0,-5046577201.0,32760856825.23,14118749103.23,30637035988.05,11994928266.05,9449394779.04,-9192712942.96,32598896425.23,13956788703.23,30367101988.05,11724994266.05,8102295579.040001,-10539812142.96,6190.170910721305,2720.53429508082,5856.740613497892,2387.1039978574067,2530.3764578643154,-939.2601577761698,6097.393604610001,2627.756988969515,5702.11176997905,2232.4751543385655,1758.7048959226702,-1710.9317197178148,6067.249817088559,2597.6132014480745,5651.872124109982,2182.2355084694973,1507.9851393951308,-1961.6514762453544,8487.36480369735
Slovakia,2007,56339300000.0,5373180.0,44937037256.0,28045750961.0,43199860556.0,26308574261.0,25869454906.0,8978168611.0,44467986927.47,27576700632.47,42418110008.45,25526823713.45,21968147411.559998,5076861116.559998,43985224227.47,27093937932.47,41613505508.45,24722219213.45,17952787811.559998,1061501516.5599976,8363.21084646336,5219.581506854414,8039.905708723698,4896.276369114751,4814.552072701827,1670.9227330928798,8275.916110658865,5132.286771049919,7894.414482382871,4750.785142773925,4088.481571724751,944.8522321158043,8186.069371856145,5042.440032247198,7744.669917711671,4601.040578102725,3341.184887079904,197.55554747095715,10485.280597337145
Slovakia,2008,66098100000.00001,5376064.0,55043586564.00001,38992617119.00001,53238529884.00001,37187560439.00001,35230940624.00001,19179971179.000008,54643119449.19001,38592150004.19,52571084692.65001,36520115247.65001,31900071288.12001,15849101843.12001,53979395549.19001,37928426104.19001,51464878192.65001,35413908747.65001,26379574088.12001,10328604643.12001,10238.640493119132,7253.004636663553,9902.882458988584,6917.246602533007,6553.296356590994,3567.6605001354164,10164.14972909363,7178.513872638049,9778.731185612747,6793.0953291571695,5933.722382791576,2948.086526335998,10040.690651969548,7055.054795513969,9572.96605707261,6587.330200617033,4906.856407981752,1921.2205515261742,12294.887114439116
Slovakia,2009,64095500000.0,5382401.0,53926670780.0,39099336024.0,52291139960.0,37463805204.0,35974772970.0,21147438214.0,53541329341.49,38713994585.49,51648904229.15,36821569473.15,32769710846.519997,17942376090.519997,52843037341.49,38015702585.49,50485084229.15,35657749473.15,26961694846.519997,12134360090.519997,10019.073417235171,7264.292650064534,9715.20701634828,6960.4262491776435,6683.777921786206,3928.9971546155703,9947.480565177138,7192.6997980065025,9595.88559625156,6841.104829080925,6088.307215779723,3333.526448609087,9817.744412110877,7062.963644940241,9379.658674474458,6624.877907303822,5009.231910911134,2254.451143740497,11908.347222735727
Slovakia,2010,68764900000.0,5390410.0,58069916700.0,42459953853.0,56364586920.0,40754624073.0,39351892210.0,23741929363.0,57738700034.43,42128737187.43,55812559144.05,40202596297.05,36597010737.64,20987047890.64,56933925434.43,41323962587.43,54471268144.05,38861305297.05,29903329937.64,14293367090.64,10772.820008125542,7876.943285019136,10456.45635860723,7560.579635500824,7300.352331269792,4404.475608163387,10711.374465843972,7815.497742737565,10354.04712147128,7458.170398364875,6789.281471658,3893.4047485515944,10562.07699125484,7666.200268148434,10105.217997156062,7209.341274049655,5547.505651265859,2651.6289281594536,12756.896043158127
Slovakia,2011,71785800000.0,5392446.0,61580871937.0,46809212073.0,59928849817.0,45157189953.0,43447962477.0,28676302613.0,61227561451.15,46455901587.15,59339999007.25,44568339143.25,40509316531.2,25737656667.199997,60527404651.15,45755744787.15,58173071007.25,43401411143.25,34685790131.2,19914130267.199997,11419.84026117276,8680.515683049955,11113.481677331585,8374.157099208782,8057.19009091607,5317.865512793267,11354.320738891034,8614.99616076823,11004.28247352871,8264.957895405907,7512.234064318864,4772.909486196059,11224.48044007302,8485.155861950218,10787.881975498689,8048.557397375885,6432.292531292849,3692.967953170045,13312.28907994628
Slovakia,2012,73649300000.0,5404322.0,63698488229.0,48997489820.0,62193351029.0,47492352620.0,47177815629.0,32476817220.0,63276675795.65,48575677386.65,61490330306.75,46789331897.75,43669407453.2,28968409044.199997,62807785695.65,48106787286.65,60708846806.75,46007848397.75,39769432653.2,25068434244.199997,11786.582707136991,9066.352785788855,11508.076504138724,8787.84658279059,8729.645574227443,6009.415652879306,11708.531763216552,8988.301841868415,11377.991597604658,8657.761676256521,8080.459945428862,5360.230024080726,11621.769704997223,8901.539783649087,11233.388167239109,8513.158245890974,7358.819969128412,4638.590047780276,13627.851930362403
Slovakia,2013,74492800000.0,5410836.0,65063300893.0,51346927530.0,63603945793.0,49887572430.0,49045141343.0,35328767980.0,64593153490.66,50876780127.66,62820366789.1,49103993426.1,45134708980.68,31418335617.68,64108941790.66,50392568427.66,62013347289.1,48296973926.1,41107297380.68,27390924017.68,12024.63000042877,9489.64772356804,11754.920273503023,9219.937996642293,9064.244664410453,6529.262387549725,11937.740025877702,9402.757749016973,11610.103649251243,9075.121372390513,8341.540749096812,5806.558472236084,11848.250767655867,9313.268490795139,11460.954885548184,8925.972608687456,7597.217394997741,5062.235118137012,13767.33650770417
Slovakia,2014,76354500000.0,5415949.0,68201972751.0,57006050361.0,66733766571.0,55537844181.0,52086662061.0,40890739671.0,67870234703.729996,56674312313.729996,66180869825.55,54984947435.55,49327444017.04,38131521627.04,67495850903.729996,56299928513.729996,65556896825.55,54360974435.55,46213521617.04,35017599227.04,12592.801880335284,10525.588472306516,12321.712514464223,10254.499106435456,9617.273364464843,7550.059956436075,12531.549817719848,10464.336409691081,12219.6257434385,10152.412335409732,9107.81176429837,7040.598356269603,12462.42364980357,10395.210241774801,12104.415463578036,10037.202055549267,8532.857605756628,6465.644197727859,14098.083272202157
Slovakia,2015,80126000000.0,5421349.0,70793550126.0,57268675738.0,69316406346.0,55791531958.0,54580138636.0,41055264248.0,70428277120.14,56903402732.14,68707618002.9,55182743614.9,51541994904.72,38017120516.72,70061598220.14,56536723832.14,68096486502.9,54571612114.9,48492157704.72,34967283316.72,13058.290496701098,10563.54714260233,12785.8225592929,10291.079205194132,10067.630517053965,7572.887162955198,12990.913722791136,10496.170368692368,12673.527936109629,10178.784582010861,9507.226873739359,7012.483519640591,12923.277623362746,10428.534269263979,12560.80110372898,10066.057749630212,8944.66630071593,6449.922946617161,14779.716266191312
Slovakia,2016,81265200000.0,5426252.0,72782963586.0,61103708050.0,71290194546.0,59610939010.0,56398046266.0,44718790730.0,72412887409.11,60733631873.11,70673400917.85,58994145381.85,53319952350.28,41640696814.28,72050196409.11,60370940873.11,70068915917.85,58389660381.85,50303284350.28,38624028814.28,13413.118960564309,11260.757526557925,13138.017649383037,10985.656215376654,10393.554568788917,8241.193134782536,13344.917893439155,11192.556459432772,13024.349204174448,10871.987770168063,9826.294899367003,7673.933465360621,13278.077835144773,11125.716401138392,12912.949107017146,10760.587673010763,9270.355366886757,7117.993932880375,14976.30408613533
Slovakia,2017,84669900000.0,5435343.0,75959433046.0,63969119580.0,74416266106.0,62425952640.0,59021338776.0,47031025310.0,75595709115.01,63605395649.01,73810059554.35,61819746088.35,55996079413.48,44005765947.48,75295356615.01,63305043149.01,73309472054.35,61319158588.35,53497909413.48,41507595947.48,13975.094680501305,11769.104466820218,13691.181238424144,11485.191024743057,10858.806661511519,8652.816447830432,13908.176377279226,11702.186163598139,13579.650733054015,11373.660519372927,10302.216329950106,8096.22611626902,13852.91721516195,11646.927001480864,13487.552129525222,11281.561915844133,9842.600441863558,7636.610228182472,15577.65535680085
Slovakia,2018,89874700000.0,5443120.0,81889438914.0,71372291406.0,80311158294.0,69794010786.0,64565930204.0,54048782696.0,81586686556.26,71069539048.26001,79806571031.1,69289423523.1,62047799482.48,51530651974.48,81208075456.26,70690927948.26001,79175552531.1,68658405023.1,58898716682.48,48381569174.48,15044.577175223034,13112.386169329355,14754.61836116051,12822.427355266833,11861.934001822485,9929.742995928806,14988.956068626081,13056.765062732406,14661.91651683226,12729.72551093858,11399.307654889108,9467.11664899543,14919.398333356603,12987.207327462927,14545.986958049796,12613.795952156115,10820.763952012816,8888.572946119139,16511.614662179043
Slovakia,2019,94429700000.0,5450421.0,86759360385.0,76429156193.0,85310938725.0,74980734533.0,70861208355.0,60531004163.0,86408214679.95,76078010487.95,84725695883.25,74395491691.25,67940567887.6,57610363695.6,86001681979.95,75671477787.95,84048141383.25,73717937191.25,64559248287.6,54229044095.6,15917.919071756109,14022.61516917684,15652.174157739375,13756.870255160105,13001.052277429579,11105.74837485031,15853.493643876316,13958.189741297048,15544.79844460639,13649.49454202712,12465.196337604013,10569.892435024743,15778.906249618149,13883.602347038879,15420.486120842776,13525.182218263506,11844.81864567893,9949.51474309966,17325.212125815604
Slovakia,2020,93444100000.0,5457873.0,86359791853.0,76552571454.0,85119177793.0,75311957394.0,72742575623.0,62935355224.0,85873663519.12,76066443120.12,84308963903.2,74501743504.2,68699222496.76,58892002097.76,85493200219.12,75685979820.12,83674858403.2,73867638004.2,65534734096.76,55727513697.76,15822.975700057514,14026.081488887705,15595.668457840628,13798.774246670819,13328.008112867412,11531.113901697603,15733.906508839615,13937.012297669806,15447.219805810799,13650.325594640988,12587.178649404264,10790.284438234456,15664.197429863245,13867.303218693436,15331.038007516847,13534.143796347038,12007.376151251596,10210.481940081787,17120.973683337812
Slovakia,2021,100255700000.0,5459781.0,92702255164.0,82601845439.0,91290537304.0,81190127579.0,77206971034.0,67106561309.0,92218239821.14,82117830096.14,90483845065.9,80383435340.9,73181192626.72,63080782901.72,91835817221.14,81735407496.14,89846474065.9,79746064340.9,70000407826.72,59899998101.72,16979.11604220023,15129.14994923789,16720.549286500685,14870.583193538348,14141.038080831448,12291.07198786911,16890.464987723866,15040.49889476153,16572.797529040083,14722.831436077746,13403.686453123302,11553.720360160967,16820.421409052855,14970.455316090518,16456.05823125506,14606.092138292724,12821.101767034246,10971.13567407191,18362.586338169975
Austria,1990,,7644818.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1991,,7710882.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1992,,7798899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1993,,7882519.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1994,,7928746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,1995,184351300000.0,7943489.0,167423757487.0,139804967853.0,164896097947.0,137277308313.0,139679684917.0,112060895283.0,,,,,,,,,,,,,21076.853947553776,17599.944791640046,20758.64874326634,17281.73958735261,17584.17301477978,14107.263858866047,,,,,,,,,,,,,23207.849850361723
Austria,1996,186968100000.0,7953067.0,169611792680.0,141494379552.0,166912997000.0,138795583872.0,139989297240.0,111871884112.0,,,,,,,,,,,,,21326.58918628499,17791.171575946737,20987.248944338076,17451.831333999828,17601.926054439125,14066.508444100873,,,,,,,,,,,,,23508.93057986309
Austria,1997,187853700000.0,7964966.0,171309045097.0,144373194993.0,168787330237.0,141851480133.0,143630222467.0,116694372363.0,,,,,,,,,,,,,21507.818752396433,18126.027781286197,21191.217920704243,17809.42694959401,18032.747718822655,14650.95674771242,,,,,,,,,,,,,23584.997098543798
